family	harness	flags	expected	tier	time_s	notes
jsonb-probe	eq_cmp_obj_obj_2_2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb.c	green	unmeasured	?	DEFAULT solver (run scripts, measured; module doc stale)
jsonb-probe	eq_cmp_obj_obj_1_2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb.c	green	unmeasured	?	DEFAULT solver (run scripts, measured; module doc stale)
jsonb-probe	eq_cmp_obj_arr_1_1	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb.c	green	unmeasured	?	DEFAULT solver (run scripts, measured; module doc stale)
jsonb-probe	probe_ctx_iter_cost	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb.c	green	unmeasured	?	cost probe, not a parity claim
jsonb-probe	control_object_field_short_key	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb.c	must-fail	defect-witness	?	DEFAULT solver
mac	macaddr_cmp_equiv	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.11	
mac	macaddr_out_equiv	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.47	
mac	eq_macaddr_not	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.33	
mac	eq_macaddr_and	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.19	
mac	eq_macaddr_or	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.19	
mac	eq_macaddr_trunc	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.05	
mac	eq_macaddr_lt	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.12	
mac	eq_macaddr_le	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.12	
mac	eq_macaddr_eq2	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.12	
mac	eq_macaddr_ge	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.12	
mac	eq_macaddr_gt	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.12	
mac	eq_macaddr_ne	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	per-commit	0.12	
mac	eq_macaddr_in_len_0	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	per-commit	0.9	modulo documented glibc sscanf model
mac	eq_macaddr_in_len_1	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	release-gate	19	
mac	eq_macaddr_in_len_2	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	release-gate	65	documented release-gate tier
mac	eq_macaddr_in_len_3	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	release-gate	156	documented release-gate tier
mac	eq_macaddr_in_len_4	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	release-gate	258	documented release-gate tier; len>=5 recorded wall, no harness
mac	sym_in_len_coverage	-Z c-ffi --c-lib csrc/mac_shim.c --solver kissat	green	unmeasured	?	union coverage 0..=4
mac	wit_in_colon	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_dash	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_colon_triples	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_dash_triples	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_dot_doubles	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_dash_doubles	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_bare	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_ws	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_short	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_0x	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	concrete-format accept witness
mac	wit_in_div_9digit_trunc	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	pins ratified divergence; harness GREEN
mac	wit_in_div_neg_wrap	-Z c-ffi -Z stubbing --c-lib csrc/mac_shim.c --no-assertion-reach-checks --solver kissat	green	unmeasured	?	pins ratified divergence; harness GREEN
mac	control_macaddr_and_vs_c_or_must_fail	-Z c-ffi --c-lib csrc/mac_shim.c	must-fail	defect-witness	0.52	DEFAULT solver; counterexample decoded
mac8	eq_macaddr8_out	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.72	
mac8	eq_macaddr8_cmp	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_lt	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_le	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_eq	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_ge	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_gt	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_ne	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.2	
mac8	eq_macaddr8_in_sym_len_0_12	-Z c-ffi --c-lib csrc/mac8_shim.c	green	per-commit	9.7	DEFAULT solver required (kissat walls)
mac8	eq_macaddr8_in_sym_len_13_18	-Z c-ffi --c-lib csrc/mac8_shim.c	green	release-gate	17.1	over 10s target, under 30s cap
mac8	eq_macaddr8_in_sym_len_19_22	-Z c-ffi --c-lib csrc/mac8_shim.c	green	release-gate	21.6	
mac8	eq_macaddr8_in_sym_len_23_25	-Z c-ffi --c-lib csrc/mac8_shim.c	green	release-gate	26.0	
mac8	sym_in_band_coverage	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.05	union coverage 0..=25
mac8	wit_in_colon64	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	wit_in_dash64	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	wit_in_dot64	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	wit_in_bare64	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	wit_in_colon48	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	wit_in_bare48	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	wit_in_ws64	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.94	
mac8	eq_macaddr8_not	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.41	ledger 0.06-0.41s band
mac8	eq_macaddr8_and	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.41	ledger 0.06-0.41s band
mac8	eq_macaddr8_or	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.41	ledger 0.06-0.41s band
mac8	eq_macaddr8_trunc	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.41	ledger 0.06-0.41s band
mac8	eq_macaddr8_set7bit	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.08	
mac8	eq_macaddrtomacaddr8	-Z c-ffi --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	0.06	
mac8	eq_macaddr8tomacaddr	-Z c-ffi -Z stubbing --c-lib csrc/mac8_shim.c --solver kissat	green	per-commit	2.5	PgError::error stub
mac8	control_macaddr8_cmp_swap_must_fail	-Z c-ffi --c-lib csrc/mac8_shim.c	must-fail	defect-witness	0.18	DEFAULT solver; failed as designed
mbconv	eq_big5_to_euc_tw	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_big5_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_big5_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_check_encoding_conversion_args	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_cn_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_cn_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_jis_2004_to_shift_jis_2004	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_jis_2004_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_jp_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_jp_to_sjis	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_jp_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_kr_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_kr_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_tw_to_big5	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_tw_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_euc_tw_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_gb18030_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_gbk_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_iso_to_koi8r	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_iso_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_iso_to_win1251	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_iso_to_win866	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_iso8859_1_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_iso8859_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_johab_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_koi8r_to_iso	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_koi8r_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_koi8r_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_koi8r_to_win1251	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_koi8r_to_win866	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_koi8u_to_utf8	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_latin1_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_latin2_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_latin2_to_win1250	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_latin3_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_latin4_to_mic	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_mic_to_big5	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_mic_to_euc_cn	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_mic_to_euc_jp	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
mbconv	eq_mic_to_euc_kr	-Z c-ffi -Z stubbing --c-lib c/pg_mbconv_common.c --c-lib c/pg_conv_check.c --c-lib c/<FAMILY>.c --exact	green	unmeasured	?	recipe INFERRED (no run script/doc flags); solver unrecorded; recipe CORRECTED 2026-07-28 (was all-26-c-libs, ~45s fixed cost); DEFAULT solver; per-verdict details in ledger
